Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Cars,Garage Area,Foundation_PConc,BsmtFin Type 1_GLQ,Total Bathrooms
-0.7758984,0.02252157,0.75567025,-0.56767815,-0.68654877,-0.52837974,0.52845126,-0.43385997,-0.15513024,-0.77363896,-1.2847122,2.252266,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.48605794,False,False,-0.2680664
1.357883,0.5517389,0.2281723,-0.56767815,1.0428215,0.57868356,0.7469904,0.42708188,-0.15513024,0.1896704,-0.54473823,0.74094486,-0.9209877,0.6224172,1.2371209,0.30854627,0.00017717262,True,True,0.9744203
-0.06463795,0.9486519,0.75567025,1.233035,-0.68654877,0.57868356,-0.9990463,-0.26356378,0.88870007,-0.51428646,0.60181487,-0.77037615,1.002245,0.6224172,0.68284976,0.30854627,-0.09793337,True,False,1.5956637
-0.06463795,-0.4074675,-1.2104584,-0.56767815,-0.68654877,-0.52837974,0.49202806,-0.92819196,0.88870007,0.099690944,-0.6138567,-0.77037615,-0.27991018,0.6224172,0.12857877,0.30854627,0.3131965,False,False,-0.88930976
-0.06463795,0.8163476,0.5638528,-0.56767815,-0.68654877,0.57868356,-0.6848963,-0.3108683,-0.15513024,-0.63602334,0.28468317,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.40160885,True,False,0.35317695
-0.06463795,0.15482591,-0.39523435,-0.56767815,-0.68654877,0.57868356,-0.7258724,0.07229815,-1.1989605,-0.52487224,-1.0936201,-0.77037615,-0.9209877,0.6224172,0.68284976,0.30854627,-0.1493246,False,False,-0.2680664
-1.4871589,-1.6974348,0.4679441,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-1.1150447,-0.15513024,-0.453418,-1.0387318,-0.77037615,-1.5620652,-0.92542917,-0.9799633,0.30854627,0.95325094,False,False,-0.88930976
-0.7758984,-0.47361967,0.75567025,-0.1882826,-0.68654877,-0.52837974,-0.6166028,0.20475073,0.88870007,1.7113816,0.62417674,-0.77037615,1.002245,0.6224172,0.68284976,0.30854627,0.05624034,False,False,0.9744203
-0.06463795,-0.043630596,-0.6829605,2.6656778,-0.68654877,-0.52837974,-0.9990463,0.93324,-1.1989605,0.7560116,-0.10969857,-0.77037615,-0.27991018,0.6224172,0.68284976,0.30854627,0.6682632,False,False,-0.2680664
-0.06463795,0.84942365,0.65976155,0.64978516,-0.68654877,0.57868356,1.2637444,1.018388,0.88870007,0.8909808,-0.006020899,0.74094486,0.36116737,0.6224172,0.68284976,0.30854627,0.16836667,True,True,0.9744203
-0.7758984,-2.0281956,-1.6420476,-0.56767815,-0.68654877,-1.635443,-0.9990463,-0.5828691,-0.15513024,-0.94036555,-0.099534094,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-2.3206093,-2.204974,False,False,-1.5105531
-0.7758984,-0.20901102,0.70771587,-0.56767815,-0.68654877,-0.52837974,0.44194618,0.40579486,-0.15513024,0.2875892,-0.46952108,0.74094486,-0.27991018,0.6224172,1.2371209,0.30854627,0.14033508,True,False,0.35317695
-1.4871589,-0.8705327,-1.6420476,-0.56767815,-0.68654877,-3.8495696,-0.9990463,-2.4774141,-1.1989605,-0.1808332,0.06716334,-0.77037615,1.6433225,-0.92542917,-0.9799633,-1.0060315,-1.0837107,False,False,-0.2680664
-0.06463795,0.9486519,0.75567025,-0.4770762,-0.68654877,0.57868356,-0.9990463,-0.15476345,0.88870007,-0.395196,0.61807805,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.0418702,True,False,0.35317695
-0.7758984,-0.27516317,0.51589847,-0.56767815,1.0428215,-0.52837974,0.42145813,-0.3203292,0.88870007,-0.6466091,-1.1871332,0.74094486,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.80339485,False,False,-0.2680664
-0.06463795,0.7501954,0.65976155,0.8932778,-0.68654877,0.57868356,1.5915531,0.85282236,0.88870007,1.3832213,0.37209767,0.74094486,0.36116737,0.6224172,0.12857877,0.30854627,0.481386,True,True,0.9744203
1.357883,1.1471084,1.0913508,-0.56767815,1.0428215,1.6857469,0.517069,0.97581404,0.88870007,0.80364776,-0.07310645,0.74094486,-0.27991018,0.6224172,1.2371209,0.30854627,0.037552617,True,True,-0.2680664
0.6466225,1.1140324,0.99544203,-0.56767815,1.0428215,0.57868356,-0.22277705,0.15508102,0.88870007,-0.11467185,0.9657032,0.74094486,1.002245,0.6224172,1.2371209,0.30854627,1.0139861,True,True,0.35317695
-0.06463795,-0.4074675,0.65976155,-0.56767815,1.0428215,-0.52837974,0.6126799,-0.14057209,-1.1989605,-0.44547862,-1.0326332,0.74094486,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.81741065,False,False,0.9744203
-0.06463795,-2.0281956,0.89953333,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-1.3302802,-0.15513024,-0.41107473,0.28265026,0.74094486,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-1.0136317,False,False,-1.5105531
-0.7758984,-0.043630596,0.27612665,-0.56767815,-0.68654877,-0.52837974,0.28942406,-0.28958127,-1.1989605,0.7030825,-0.15035649,-0.77037615,0.36116737,-0.92542917,-0.9799633,0.30854627,0.48605794,False,False,-0.2680664
2.0691433,1.0809562,0.94748765,1.1084573,2.7721918,1.6857469,2.0445666,1.9786694,0.88870007,1.9257444,0.78884125,2.252266,0.36116737,0.6224172,1.2371209,1.623124,0.9252194,True,True,0.9744203
-0.06463795,-0.6390001,-1.5461389,-0.56767815,-0.68654877,-0.52837974,0.0048678843,-0.2351811,-1.1989605,-0.5513368,-1.113949,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,-0.2894825,False,False,-1.5105531
-0.7758984,-0.30823928,-1.0665953,-0.56767815,-0.68654877,-0.52837974,0.67869693,-0.3203292,-1.1989605,-0.6466091,-1.1871332,-0.77037615,-1.5620652,-0.92542917,-0.9799633,-1.0060315,-0.5604545,False,False,-0.2680664
-0.06463795,-0.605924,-1.4981846,-0.56767815,-0.68654877,-0.52837974,0.06633202,-0.1121894,-1.1989605,-0.2337623,0.22979498,-0.77037615,0.36116737,-0.92542917,-0.9799633,-1.0060315,-0.7800352,False,False,-0.88930976
-0.06463795,-0.010554514,-0.6350061,-0.56767815,-0.68654877,-0.52837974,-0.25009444,-0.7862785,-1.1989605,-0.598973,0.30297923,-0.77037615,0.36116737,-0.92542917,-0.9799633,0.30854627,-0.14465266,False,False,-0.2680664
-0.7758984,-1.1682174,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.2848508,-1.1989605,-0.23640874,0.087492295,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.48605794,False,False,-0.88930976
-0.7758984,-0.4405436,-1.2584128,0.11183626,-0.68654877,-0.52837974,-0.31611148,0.034454547,0.88870007,0.5178307,-0.29265916,0.74094486,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.859458,False,False,-0.88930976
-0.06463795,-1.4659022,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.37074625,-0.47879925,-1.1989605,-0.7683461,-0.40650132,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.48605794,False,False,-1.5105531
0.6466225,1.0809562,0.94748765,-0.43177524,1.0428215,0.57868356,1.4754542,0.81734395,0.88870007,1.1106365,0.16270943,0.74094486,0.36116737,0.6224172,0.68284976,1.623124,0.91587555,True,True,0.9744203
-0.06463795,0.71711934,0.61180717,-0.56767815,1.0428215,0.57868356,0.09364941,-0.43385997,0.88870007,-0.6254375,0.65873593,0.74094486,0.36116737,-0.92542917,-0.9799633,0.30854627,0.09361578,True,False,0.35317695
1.357883,1.1140324,1.0433964,-0.13731901,1.0428215,1.6857469,-0.9444115,1.0656925,0.88870007,0.9042131,0.0041435785,0.74094486,0.36116737,0.6224172,1.2371209,1.623124,1.7381352,True,True,-0.2680664
-1.4871589,-0.4074675,-1.2104584,-0.56767815,-0.68654877,-0.52837974,0.2962534,-0.23045063,-2.242791,0.18173103,-0.5508369,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-2.3206093,-2.204974,False,False,0.35317695
-0.7758984,-1.0689892,1.0433964,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.8785223,0.88870007,-1.2711724,-0.29265916,0.74094486,0.36116737,-0.92542917,-0.9799633,0.30854627,1.1588159,False,False,0.35317695
-1.4871589,-1.0028371,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.39351076,-0.61361706,-1.1989605,-0.9747695,-1.4392122,-0.77037615,-1.5620652,2.1702635,0.68284976,-2.3206093,-2.204974,False,False,-1.5105531
-0.06463795,-0.17593493,-0.8747779,0.9385788,-0.68654877,-0.52837974,0.16649579,-0.91636586,-1.1989605,-1.3135157,-0.30079076,-0.77037615,-0.27991018,0.6224172,0.12857877,0.30854627,-0.088589504,False,False,-0.88930976
0.6466225,-1.3005217,0.27612665,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.970766,0.88870007,-0.5222258,0.22979498,0.74094486,1.002245,2.1702635,1.2371209,1.623124,0.50007373,False,False,-0.88930976
-0.06463795,-0.4405436,0.65976155,0.42894298,-0.68654877,-0.52837974,0.3326766,0.39633396,-1.1989605,0.1552665,-0.57116586,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.81741065,False,False,-1.5105531
-0.7758984,0.18790199,-0.34728,0.3213532,-0.68654877,0.57868356,-0.08846654,0.17636804,0.88870007,-0.5566297,0.89048606,-0.77037615,-0.27991018,0.6224172,0.68284976,0.30854627,0.44401056,True,False,1.5956637
-0.06463795,1.0478802,0.89953333,0.39496726,1.0428215,0.57868356,0.5307277,-0.47170356,0.88870007,-0.8159822,-1.3172386,0.74094486,-1.5620652,-0.92542917,-0.9799633,0.30854627,-0.2427632,True,True,-0.2680664
2.0691433,1.0478802,0.94748765,5.6328907,2.7721918,1.6857469,2.1265187,4.254016,0.88870007,4.074665,2.4395525,2.252266,2.2844,2.1702635,1.2371209,1.623124,2.2707353,True,True,1.5956637
-0.06463795,-0.07670668,-0.73091483,-0.56767815,-0.68654877,-1.635443,0.1391784,-0.22572018,-1.1989605,-0.17024739,1.2523414,-0.77037615,1.6433225,2.1702635,1.2371209,0.30854627,0.48605794,False,False,0.35317695
0.6466225,0.9486519,0.80362463,0.40062988,1.0428215,0.57868356,-0.9990463,1.3779023,0.88870007,1.253545,0.2724858,0.74094486,-0.27991018,0.6224172,0.68284976,0.30854627,-0.09793337,True,False,-0.2680664
-0.06463795,0.22097807,-0.29932562,-0.43743786,-0.68654877,0.57868356,0.039014626,-1.3988717,-1.1989605,-0.32374173,-0.93911994,-0.77037615,-0.9209877,0.6224172,0.12857877,0.30854627,0.14967895,False,True,-0.88930976
-2.1984193,-0.7382284,-1.6420476,-0.56767815,-0.68654877,-3.8495696,-0.9990463,-2.4774141,-1.1989605,-1.1547284,-1.5774492,-0.77037615,-1.5620652,-0.92542917,-0.9799633,-1.0060315,-0.86412996,False,False,-1.5105531
1.357883,1.1801845,1.1393051,-0.0014161386,1.0428215,1.6857469,0.7970723,-0.03177175,0.88870007,-0.28139848,1.183223,2.252266,1.002245,0.6224172,1.2371209,1.623124,1.7007599,True,True,1.5956637
-0.7758984,0.84942365,0.65976155,-0.56767815,-0.68654877,0.57868356,0.8016252,-0.28248557,-0.15513024,-0.60426587,0.2704529,-0.77037615,-0.27991018,0.6224172,0.68284976,0.30854627,0.046896476,True,True,0.35317695
-1.4871589,0.05559765,1.0433964,-0.56767815,-0.68654877,0.57868356,0.14145485,-1.2333059,-0.15513024,-1.6681405,-1.0326332,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.81741065,False,True,-0.2680664
-0.06463795,0.8163476,0.5638528,-0.56767815,-0.68654877,0.57868356,-0.9990463,-0.53556466,-0.15513024,-0.8874365,0.56928855,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.1353088,True,False,0.35317695
-0.7758984,-0.20901102,-0.9227323,0.07786054,-0.68654877,-0.52837974,0.27576536,-0.265929,-1.1989605,-0.5857407,-1.1403766,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.859458,False,False,-0.2680664
0.6466225,1.0478802,0.94748765,0.03255958,1.0428215,0.57868356,-0.9990463,-0.67038244,0.88870007,-1.0382844,0.2643542,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.009521034,True,False,0.35317695
-0.06463795,0.84942365,0.61180717,-0.56767815,-0.68654877,0.57868356,0.86991864,-0.28248557,0.88870007,-0.60426587,0.5448938,0.74094486,0.36116737,-0.92542917,-0.9799633,0.30854627,-0.009166688,True,True,1.5956637
-0.7758984,-0.4405436,-0.9227323,-0.56767815,-0.68654877,-0.52837974,0.1482842,-0.043597873,-1.1989605,0.4834268,-0.31908682,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.83142644,False,False,-1.5105531
-0.06463795,1.1140324,1.0433964,0.4629187,1.0428215,0.57868356,0.9723589,0.60210854,0.88870007,0.385508,-0.39430395,0.74094486,-0.9209877,0.6224172,1.2371209,0.30854627,0.7430141,True,False,0.35317695
-0.7758984,0.12174982,-0.4431887,-0.56767815,-0.68654877,0.57868356,0.7947958,0.020263197,0.88870007,-0.21788357,-0.8578041,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.10763157,False,False,0.35317695
-0.06463795,0.05559765,-0.5390974,2.3429086,-0.68654877,-0.52837974,-0.9990463,-1.2356712,-1.1989605,-1.670787,-0.821212,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,-0.1493246,False,False,-0.88930976
-0.7758984,-1.1351414,-1.6420476,0.8593021,-0.68654877,0.57868356,0.2962534,-0.7484349,0.88870007,-0.4640038,0.55302536,0.74094486,0.36116737,2.1702635,0.68284976,-1.0060315,-1.0837107,False,False,0.35317695
-0.06463795,0.71711934,0.41998973,-0.56767815,1.0428215,0.57868356,-0.31611148,0.35849035,0.88870007,0.11292322,-0.6036922,0.74094486,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.27114913,True,True,-0.2680664
1.357883,0.18790199,1.1393051,1.9805008,2.7721918,0.57868356,1.8510684,1.5292766,0.88870007,1.4229181,0.4025911,2.252266,-0.9209877,0.6224172,1.2371209,0.30854627,0.79440534,False,True,0.9744203
0.6466225,1.0478802,0.89953333,0.03255958,1.0428215,0.57868356,-0.9990463,-0.67038244,0.88870007,-1.0382844,0.2643542,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.009521034,True,False,0.35317695
-0.7758984,0.22097807,-0.29932562,-0.13731901,-0.68654877,0.57868356,0.42373458,-0.33215532,-1.1989605,-0.6598414,-1.1972977,-0.77037615,-0.9209877,-0.92542917,-0.9799633,-1.0060315,-0.60250187,False,True,-1.5105531
-1.4871589,-1.1351414,0.75567025,1.8955616,-0.68654877,-1.635443,-0.6166028,-0.33215532,-1.1989605,-0.067035675,-0.7419291,-0.77037615,0.36116737,-0.92542917,-0.9799633,0.30854627,0.9345632,False,False,-1.5105531
-0.7758984,-0.10978276,-0.7788692,-0.56767815,-0.68654877,-0.52837974,0.8494306,-0.017580401,-1.1989605,-0.307863,-0.92692256,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,0.99997026,False,False,0.35317695
0.6466225,0.6840432,0.41998973,-0.56767815,1.0428215,0.57868356,0.8221132,0.94979656,-0.15513024,-0.5619226,0.5347293,0.74094486,0.36116737,0.6224172,0.68284976,0.30854627,0.24778949,True,True,1.5956637
1.357883,1.1801845,1.0913508,2.082428,-0.68654877,0.57868356,-0.9239235,1.2194322,0.88870007,1.0762326,0.13628179,0.74094486,-0.27991018,0.6224172,1.2371209,1.623124,1.3363492,True,True,-0.2680664
-0.06463795,0.9155758,0.70771587,0.6554478,-0.68654877,0.57868356,0.25300086,-0.71768695,-0.15513024,-1.0568095,0.10782125,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,-0.1493246,True,True,1.5956637
1.357883,0.22097807,-0.29932562,-0.56767815,1.0428215,0.57868356,0.4851987,0.42235142,-1.1989605,0.18437748,-0.548804,0.74094486,-1.5620652,0.6224172,0.68284976,0.30854627,0.05624034,False,True,-0.2680664
-0.7758984,-0.7713044,-1.6420476,2.6430273,-0.68654877,-0.52837974,-0.49822745,-0.28248557,-0.15513024,-0.60426587,0.8620255,-0.77037615,2.2844,-0.92542917,-0.9799633,0.30854627,-0.33620182,False,False,-0.2680664
-0.06463795,0.88249975,0.65976155,1.2443602,-0.68654877,1.6857469,0.9723589,0.37031648,0.88870007,0.1261555,-0.59352773,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,-0.28013864,True,True,0.9744203
-1.4871589,-0.043630596,-0.6829605,-0.56767815,-0.68654877,-0.52837974,-0.56424445,-0.43385997,0.88870007,-0.77363896,-1.2847122,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,-0.0418702,False,False,-1.5105531
-0.06463795,-1.0028371,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.081637196,-0.571043,-1.1989605,-0.52487224,0.16677523,-2.281697,-0.9209877,2.1702635,0.68284976,-1.0060315,-1.0837107,False,False,-0.2680664
-0.06463795,0.02252157,-0.58705175,2.2862823,-0.68654877,-0.52837974,-0.12944263,-1.2356712,-0.15513024,-1.670787,-0.821212,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.9715843,False,False,-0.88930976
-0.06463795,0.22097807,0.18021795,0.10617364,-0.68654877,0.57868356,0.7993487,1.1697625,-1.1989605,2.4259243,1.1730585,-0.77037615,0.36116737,2.1702635,0.68284976,0.30854627,0.13099122,False,False,0.9744203
-0.7758984,-0.4074675,-1.2104584,-0.56767815,-0.68654877,-0.52837974,1.6143177,0.23786388,-1.1989605,-0.02204595,-0.70736986,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,0.9345632,False,False,-0.2680664
-0.06463795,0.22097807,-0.29932562,-0.56767815,-0.68654877,0.57868356,-0.29107055,-0.455147,-2.242791,-0.79745704,-0.08123803,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.1493246,False,False,0.35317695
0.6466225,0.12174982,-0.4431887,-0.56767815,-0.68654877,0.57868356,0.49202806,1.1484754,-1.1989605,0.9968389,0.07529492,0.74094486,-0.9209877,2.1702635,0.68284976,0.30854627,0.48605794,False,False,0.9744203
1.357883,1.1471084,1.0433964,0.11749888,1.0428215,1.6857469,0.5534922,-0.34871188,0.88870007,-0.6545485,0.60791355,0.74094486,1.002245,0.6224172,1.2371209,1.623124,1.4484756,True,True,1.5956637
0.6466225,1.1140324,0.99544203,0.7233992,1.0428215,0.57868356,-0.9990463,1.3447891,0.88870007,1.2164947,0.24402526,0.74094486,0.36116737,-0.92542917,-0.9799633,1.623124,1.691416,True,False,-0.2680664
-0.06463795,-0.96976095,-1.6420476,-0.56767815,-0.68654877,-0.52837974,0.24617152,-0.6538259,-2.242791,-1.0673953,-0.0039880034,0.74094486,0.36116737,2.1702635,1.2371209,-1.0060315,-1.2098528,False,False,-1.5105531
-0.06463795,0.9155758,0.70771587,1.3689378,-0.68654877,0.57868356,0.2871476,-0.71768695,-0.15513024,-1.0568095,0.010242266,-0.77037615,-0.27991018,0.6224172,0.68284976,0.30854627,-0.1493246,True,True,1.5956637
-0.06463795,-0.20901102,-0.9227323,-0.0127413785,-0.68654877,-0.52837974,0.12551971,-0.01284995,-1.1989605,-0.3025701,-0.9228568,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,-0.1493246,False,True,-0.2680664
1.357883,1.0809562,0.94748765,0.92725354,1.0428215,0.57868356,0.17560159,1.0988058,0.88870007,0.9412634,0.032604117,0.74094486,-0.27991018,-0.92542917,-0.9799633,1.623124,1.7428071,True,False,-0.2680664
2.0691433,1.1471084,1.0433964,2.3202581,2.7721918,1.6857469,-0.9990463,1.7847209,0.88870007,1.7087351,0.6221438,2.252266,0.36116737,0.6224172,1.2371209,1.623124,1.7334633,True,False,0.35317695
-0.06463795,-1.3005217,-1.6420476,-0.56767815,-0.68654877,0.57868356,0.14600775,-0.22572018,-1.1989605,0.036176044,1.7260062,-0.77037615,1.6433225,0.6224172,1.2371209,0.30854627,-0.52307904,False,False,0.35317695
0.6466225,0.5186628,0.13226359,0.4346056,1.0428215,0.57868356,2.2631056,0.911953,0.88870007,0.7321935,-0.12799463,0.74094486,-1.5620652,2.1702635,0.68284976,0.30854627,0.26180527,False,True,0.35317695
-1.4871589,-1.0359131,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.40261656,-0.44095564,0.88870007,-0.7815783,-1.2908108,-0.77037615,-1.5620652,-0.92542917,-0.9799633,0.30854627,0.3131965,False,False,-1.5105531
-0.06463795,-1.2012935,0.084309235,-0.56767815,-0.68654877,-0.52837974,0.42601103,0.18819416,0.88870007,0.21084203,1.2442099,0.74094486,0.36116737,2.1702635,0.68284976,0.30854627,0.31786844,False,False,-0.2680664
-0.06463795,-0.010554514,-0.6350061,0.8593021,-0.68654877,-0.52837974,-0.052043352,-0.52610373,-0.15513024,-0.15701512,1.0104269,-0.77037615,1.002245,0.6224172,1.2371209,0.30854627,0.10763157,False,False,0.35317695
-0.7758984,-0.53977185,1.0913508,-0.56767815,-0.68654877,-3.8495696,-0.9990463,-2.4774141,0.88870007,-0.8715578,-1.3599293,-0.77037615,-0.9209877,0.6224172,-0.42569226,-1.0060315,-0.37357727,False,False,-1.5105531
1.357883,1.1471084,1.0913508,1.142433,1.0428215,1.6857469,-0.9990463,1.5292766,0.88870007,1.4229181,0.4025911,0.74094486,0.36116737,0.6224172,1.2371209,1.623124,1.7941984,True,False,-0.2680664
-0.06463795,-0.17593493,1.1393051,0.62147206,-0.68654877,-0.52837974,2.158389,1.217067,-0.15513024,1.0868183,0.14441337,0.74094486,-0.9209877,2.1702635,1.2371209,0.30854627,0.3272123,False,False,0.9744203
0.6466225,1.1140324,0.99544203,-0.56767815,1.0428215,0.57868356,-0.9990463,-0.623078,0.88870007,-0.9853553,0.23386078,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.4673702,True,False,0.35317695
-0.7758984,-1.5982065,-1.6420476,-0.56767815,-0.68654877,-0.52837974,-0.53692704,0.12433309,-1.1989605,0.18437748,0.8254334,-0.77037615,0.36116737,-0.92542917,-0.9799633,0.30854627,0.48605794,False,False,-0.2680664
-0.06463795,1.2132605,1.1393051,0.8593021,1.0428215,0.57868356,1.1908981,0.2307682,0.88870007,0.26377112,-0.48781714,0.74094486,-0.9209877,0.6224172,1.2371209,0.30854627,0.7897334,True,True,0.35317695
-0.06463795,0.9155758,0.75567025,-0.56767815,-0.68654877,0.57868356,-0.9990463,-0.25173765,0.88870007,-0.5169329,0.30094633,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.055885993,True,False,0.35317695
-0.7758984,0.18790199,-0.34728,1.2443602,-0.68654877,-3.8495696,-0.9990463,-2.4774141,-1.1989605,2.2856622,1.065315,-0.77037615,2.2844,2.1702635,0.68284976,0.30854627,0.73834217,False,False,-0.2680664
-0.7758984,-1.763587,1.0913508,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.54739076,0.88870007,0.68720376,-0.16255386,0.74094486,0.36116737,-0.92542917,-0.9799633,0.30854627,0.48605794,False,False,-0.2680664
-0.7758984,-0.6390001,0.85157895,0.93291616,1.0428215,-0.52837974,0.5261748,0.21894209,-0.15513024,2.0448349,1.961822,-0.77037615,0.36116737,2.1702635,1.2371209,0.30854627,-0.33620182,False,False,-0.2680664
-0.7758984,0.18790199,-0.34728,-0.56767815,-0.68654877,0.57868356,-0.9990463,-1.8529949,-1.1989605,-1.4299597,-0.39023817,-0.77037615,-0.9209877,0.6224172,0.68284976,-1.0060315,-0.6352054,True,False,-0.88930976
-0.7758984,-1.6974348,-1.6420476,-0.56767815,-0.68654877,-0.52837974,0.46926355,-0.3132335,-1.1989605,0.028236682,-0.66874486,-0.77037615,-0.27991018,0.6224172,1.2371209,0.30854627,0.10763157,False,False,-1.5105531
-0.7758984,0.02252157,-0.58705175,-0.56767815,-0.68654877,0.57868356,0.63999724,-0.59469527,-0.15513024,-0.95359784,-1.4229491,-0.77037615,-1.5620652,-0.92542917,-0.9799633,-1.0060315,-0.6352054,False,True,-0.88930976
-0.06463795,0.88249975,0.65976155,0.08918578,-0.68654877,1.6857469,1.0429288,0.39869916,0.88870007,0.15791294,-0.569133,-0.77037615,-0.9209877,-0.92542917,-0.9799633,0.30854627,-0.32685795,True,True,0.9744203
-0.06463795,-1.6312826,0.4679441,-0.56767815,-0.68654877,-1.635443,-0.35481113,-0.7318783,0.88870007,-0.7630531,-0.052777495,-0.77037615,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.7103106,False,False,-0.88930976
-0.06463795,0.7832715,0.51589847,-0.35249856,1.0428215,0.57868356,-0.17497163,-0.6940347,0.88870007,-1.0647489,0.22979498,0.74094486,-0.27991018,-0.92542917,-0.9799633,0.30854627,0.24778949,True,True,0.35317695
-0.06463795,0.84942365,0.65976155,-0.56767815,-0.68654877,-0.52837974,0.608127,-0.28721604,0.88870007,-0.6095588,0.21963051,-0.77037615,0.36116737,0.6224172,0.68284976,0.30854627,-0.009166688,True,False,0.35317695
-0.7758984,-2.6235652,-0.9227323,-0.56767815,-0.68654877,-0.52837974,-0.9990463,-0.12638074,-1.1989605,0.5866385,1.7808943,-0.77037615,2.9254775,-0.92542917,-0.9799633,-1.0060315,-0.18670005,False,False,-0.2680664
-0.7758984,-0.34131536,0.51589847,0.6611104,-0.68654877,-0.52837974,-0.293347,0.62812597,-1.1989605,0.414619,-0.3719421,0.74094486,-0.27991018,0.6224172,0.68284976,0.30854627,0.64490354,False,False,0.35317695
-0.7758984,-1.6974348,-1.0665953,-0.56767815,-0.68654877,-0.52837974,-0.59839123,-0.0932676,-1.1989605,-0.25493392,-0.510179,-0.77037615,-0.27991018,-0.92542917,-0.9799633,-1.0060315,-0.7333159,False,False,-1.5105531
-1.4871589,-1.6312826,1.0913508,-0.56767815,-0.68654877,-0.52837974,0.674144,-0.59469527,-0.15513024,-0.95359784,-0.6951725,0.74094486,0.36116737,-0.92542917,-0.9799633,-1.0060315,-1.0837107,False,False,-0.2680664
-0.7758984,-0.2420871,-0.9706866,-0.56767815,-0.68654877,-0.52837974,-0.17952451,-0.7744523,-0.15513024,-1.1547284,-0.11376436,-0.77037615,0.36116737,0.6224172,-0.42569226,0.30854627,0.037552617,False,False,-0.88930976
-0.06463795,0.22097807,-0.29932562,0.5818337,-0.68654877,-0.52837974,-0.5232684,-0.88798314,-1.1989605,-1.2817582,-0.19508019,-0.77037615,-0.27991018,0.6224172,0.68284976,0.30854627,-0.1493246,False,False,-0.88930976
2.0691433,1.1140324,0.99544203,1.516166,1.0428215,1.6857469,1.844239,0.8670137,0.88870007,0.6819109,1.6975455,2.252266,1.6433225,0.6224172,1.2371209,1.623124,2.4809723,True,True,1.5956637
0.6466225,1.1471084,1.0433964,-0.56767815,1.0428215,0.57868356,0.057226222,0.81261355,0.88870007,0.62104243,0.9474071,0.74094486,0.36116737,-0.92542917,-0.9799633,1.623124,1.8502616,True,True,0.35317695
0.6466225,1.0809562,0.94748765,-0.56767815,1.0428215,0.57868356,-0.9990463,-0.44332087,0.88870007,-0.78422475,0.4554464,0.74094486,0.36116737,-0.92542917,-0.9799633,0.30854627,0.4346667,True,False,0.35317695
